name,borough,names
Fort Independence Playground,Bronx,jennie jerome
Fort Independence Playground,Bronx,rufus putnam
Fort Independence Playground,Bronx,rudolph w giuliani
Fort Independence Playground,Bronx,winston churchill
Joseph Rodman Drake Park,Bronx,leggett
Joseph Rodman Drake Park,Bronx,henry wadsworth  longfellow
Joseph Rodman Drake Park,Bronx,rose
Joseph Rodman Drake Park,Bronx,francis drake
Joseph Rodman Drake Park,Bronx,fitz-greene halleck
Joseph Rodman Drake Park,Bronx,willett
Joseph Rodman Drake Park,Bronx,john greenleaf  whittier
Joseph Rodman Drake Park,Bronx,joseph rodman drake
Joseph Rodman Drake Park,Bronx,thomas hunt
Joseph Rodman Drake Park,Bronx,parks
Joyce Kilmer Park,Bronx,ernest herter
Joyce Kilmer Park,Bronx,pierre fietu
Joyce Kilmer Park,Bronx,joyce kilmer
Joyce Kilmer Park,Bronx,heinrich heine
Joyce Kilmer Park,Bronx,louis j heintz
Ruth MacLaughlin Playground,Bronx,ruth maclaughlin
Ruth MacLaughlin Playground,Bronx,ruth peterson maclaughlin
Ruth MacLaughlin Playground,Bronx,herman badillo
Macombs Dam Park,Bronx,martin schenck
Macombs Dam Park,Bronx,hannes kolehmainen
Macombs Dam Park,Bronx,. boller
Macombs Dam Park,Bronx,arthur v waldregon
Macombs Dam Park,Bronx,p
Macombs Dam Park,Bronx,robert macomb
McKinley Square,Bronx,ida stanton
McKinley Square,Bronx,marcus hanna
McKinley Square,Bronx,william jennings bryan
McKinley Square,Bronx,james a garfield
McKinley Square,Bronx,william mckinley
McKinley Square,Bronx,theodore roosevelt
McKinley Square,Bronx,abraham lincoln
McKinley Square,Bronx,benjamin harrison
Morton Playground,Bronx,thomas morton
Morton Playground,Bronx,benjamin berrian
Morton Playground,Bronx,adolfo carrion jr
Morton Playground,Bronx,morton the cat
Pugsley Creek Park,Bronx,pugsley
Pugsley Creek Park,Bronx,charles i
Pugsley Creek Park,Bronx,oliver cromwell
Pugsley Creek Park,Bronx,john cromwell
Ranaqua,Bronx,robert moses
Ranaqua,Bronx,jonas bronck
Red Light Park,Bronx,charles w cooke
Red Light Park,Bronx,jose rivera
Red Light Park,Bronx,gouverneur morris ii
Red Light Park,Bronx,alexander bathgate
Rienzi Playground,Bronx,cola di rienzi
Rienzi Playground,Bronx,richard wagner
Rienzi Playground,Bronx,. milne
Rienzi Playground,Bronx,philip henry sheridan
Bronx River Parkway,Bronx,lisa ann rodriguez
Bronx River Parkway,Bronx,annette rosario
Bronx River Parkway,Bronx,nilda cartagena
Bronx River Parkway,Bronx,heriberto marrero
Bronx River Parkway,Bronx,jessica guzman
Bronx River Parkway,Bronx,shamira bello
Rose Hill Park,Bronx,robert watt
Rose Hill Park,Bronx,watts
Rose Hill Park,Bronx,john watt
Rose Hill Park,Bronx,john mccloskey
Rose Hill Park,Bronx,andrew corsa
Rose Hill Park,Bronx,john hughes
Rose Hill Park,Bronx,jane delancey
Thomas Pell Wildlife Sanctuary/ Hunter Island Marine Zoology and Geology Sanctuary,Bronx,thomas pell
Thomas Pell Wildlife Sanctuary/ Hunter Island Marine Zoology and Geology Sanctuary,Bronx,john v lindsay
Thomas Pell Wildlife Sanctuary/ Hunter Island Marine Zoology and Geology Sanctuary,Bronx,john hunter
Thomas Pell Wildlife Sanctuary/ Hunter Island Marine Zoology and Geology Sanctuary,Bronx,mario merola
Soundview Park,Bronx,robert moses
Soundview Park,Bronx,ludlow
Soundview Park,Bronx,samuel barrett
Soundview Park,Bronx,marquis de lafayette
John Philip Sousa Playground,Bronx,john philip sousa ’ s
John Philip Sousa Playground,Bronx,the ' march king
Pontiac Playground,Bronx,tamanend
Pontiac Playground,Bronx,chief pontiac
Pontiac Playground,Bronx,morris
Spuyten Duyvil Shorefront Park,Bronx,robert moses
Stars &amp; Stripes Playground,Bronx,john philip sousa
Stars &amp; Stripes Playground,Bronx,the “ march king ”
St. James Park,Bronx,pilgrim
St. James Park,Bronx,. jameses
St. James Park,Bronx,little
St. James Park,Bronx,herod agrippa
St. James Park,Bronx,. james the greater
St. James Park,Bronx,. james the less
St. James Park,Bronx,zebedee
St. James Park,Bronx,spain
St. James Park,Bronx,. john the evangelist
24 Sycamores Playground,Manhattan,robert moses
24 Sycamores Playground,Manhattan,henry j stern
Van Cortlandt House Museum,Bronx,samuel parsons jr
Van Cortlandt House Museum,Bronx,josiah porter
Van Cortlandt House Museum,Bronx,frederick philipse
Van Cortlandt House Museum,Bronx,augustus van cortlandt
Van Cortlandt House Museum,Bronx,george washington
Van Cortlandt House Museum,Bronx,adriaen van der donck
Van Cortlandt House Museum,Bronx,william clark noble
Van Cortlandt House Museum,Bronx,jacobus van cortlandt
Watson Gleason Playground,Bronx,william watson
Watson Gleason Playground,Bronx,roderick stephens
Watson Gleason Playground,Bronx,robert moses
Watson Gleason Playground,Bronx,james j lyons
Watson Gleason Playground,Bronx,hudson p rose
Watson Gleason Playground,Bronx,fiorello h laguardia
Watson Gleason Playground,Bronx,robert noble
Watson Gleason Playground,Bronx,joseph j gleason
Watson Gleason Playground,Bronx,alfred noble
Watson Gleason Playground,Bronx,lucy cruz
Watson Gleason Playground,Bronx,edmond h leary
Williamsbridge Oval Playground,Bronx,glenn verniss cunningham
Williamsbridge Oval Playground,Bronx,robert moses
Williamsbridge Oval Playground,Bronx,john williams
Abingdon Square Park,Manhattan,"willoughby bertie , the fourth earl of abingdon"
Abingdon Square Park,Manhattan,michael j lynch
Abingdon Square Park,Manhattan,abram hewitt
Abingdon Square Park,Manhattan,calvert vaux
Abingdon Square Park,Manhattan,alfred e smith
Abingdon Square Park,Manhattan,susannah de lancey
Abingdon Square Park,Manhattan,peter warren
Abingdon Square Park,Manhattan,samuel parsons
Abingdon Square Park,Manhattan,charlotte
Abingdon Square Park,Manhattan,susan delancey
Claremont Playground,Manhattan,lillian russell
Claremont Playground,Manhattan,. grant
Claremont Playground,Manhattan,whitney
Claremont Playground,Manhattan,james j walker
Claremont Playground,Manhattan,. claire pollock
Claremont Playground,Manhattan,george m cohan
Claremont Playground,Manhattan,william mckinley
Claremont Playground,Manhattan,cole porter
Claremont Playground,Manhattan,george s kaufman
Claremont Playground,Manhattan,george dewey
Claremont Playground,Manhattan,john duncan
Claremont Playground,Manhattan,michael hogan
Claremont Playground,Manhattan,king william iv
Claremont Playground,Manhattan,"prince william , duke of clarence"
Claremont Playground,Manhattan,vanderbilt
Claremont Playground,Manhattan,fannie hurst
Claremont Playground,Manhattan,ulysses s
Claremont Playground,Manhattan,morgan
Claremont Playground,Manhattan,john massey rhind
Colonel Charles Young Triangle,Manhattan,charles young triangle
Colonel Charles Young Triangle,Manhattan,pancho villa
Colonel Charles Young Triangle,Manhattan,rudolph w giuliani
Erie Canal Playground ,Manhattan,harvey w corbett
Erie Canal Playground ,Manhattan,burt w johnson
Erie Canal Playground ,Manhattan,de witt clinton
Erie Canal Playground ,Manhattan,james clinton
Erie Canal Playground ,Manhattan,james madison
Erie Canal Playground ,Manhattan,bloomberg
Erie Canal Playground ,Manhattan,"samuel parsons , jr"
Erie Canal Playground ,Manhattan,frances griscom parsons
Erie Canal Playground ,Manhattan,christine quinn
Erie Canal Playground ,Manhattan,george clinton
Alice Kornegay Triangle,Manhattan,richard kornegay
Alice Kornegay Triangle,Manhattan,alice wragg kornegay
Alice Kornegay Triangle,Manhattan,robert moses
Lajos Kossuth Monument,Manhattan,lajos kossuth
Lajos Kossuth Monument,Manhattan,franz sigel
Lajos Kossuth Monument,Manhattan,horthy
Lajos Kossuth Monument,Manhattan,samuel tilden
Lajos Kossuth Monument,Manhattan,frederick law olmsted
Lajos Kossuth Monument,Manhattan,janos horvai
Lajos Kossuth Monument,Manhattan,ambrose c kingsland
Lajos Kossuth Monument,Manhattan,joan of arc
Mathews-Palmer Playground,Manhattan,alexandra palmer
Mathews-Palmer Playground,Manhattan,marilyn fox
Mathews-Palmer Playground,Manhattan,phillip danzig
Mathews-Palmer Playground,Manhattan,arnold belkin
Mathews-Palmer Playground,Manhattan,michael altschuler
Mathews-Palmer Playground,Manhattan,mary flagler cary
Mathews-Palmer Playground,Manhattan,may mathews
McKinley Playground,Manhattan,theodore roosevelt
McKinley Playground,Manhattan,william mckinley
McKinley Playground,Manhattan,william jennings bryan
Sol Bloom Playground,Manhattan,sol bloom
Sol Bloom Playground,Manhattan,"franklin d roosevelt , jr"
Sol Bloom Playground,Manhattan,ronnie m eldridge
Sol Bloom Playground,Manhattan,frank baum ’ s
Sol Bloom Playground,Manhattan,lillian weber
Straus Square,Manhattan,ida
Straus Square,Manhattan,lina gutherz straus
Straus Square,Manhattan,nathan straus
Straus Square,Manhattan,isidor
Straus Square,Manhattan,lazarus
Straus Square,Manhattan,strauses
Time Landscape,Manhattan,alan sonfist
Hancock Park,Manhattan,james wilson alexander macdonald
Hancock Park,Manhattan,robert e lee
Hancock Park,Manhattan,general hancock
Hancock Park,Manhattan,james a garfield
Hancock Park,Manhattan,pickett
Hancock Park,Manhattan,hancock the superb
Hancock Park,Manhattan,george b mcclellan
Hancock Park,Manhattan,abraham lincoln
Hancock Park,Manhattan,winfield scott hancock
Hancock Park,Manhattan,“
"""Uncle"" Vito F. Maranzano Glendale Playground",Queens,richard koehler
"""Uncle"" Vito F. Maranzano Glendale Playground",Queens,john wesley drumm
"""Uncle"" Vito F. Maranzano Glendale Playground",Queens,george s schott
"""Uncle"" Vito F. Maranzano Glendale Playground",Queens,vito frank maranzano
Abe Lebewohl Park,Manhattan,bob hope
Abe Lebewohl Park,Manhattan,raoul felder
Abe Lebewohl Park,Manhattan,abie
Abe Lebewohl Park,Manhattan,muhammad ali
Abe Lebewohl Park,Manhattan,milton berle
Abe Lebewohl Park,Manhattan,joe dimaggio
Abe Lebewohl Park,Manhattan,antonio pagan
Abe Lebewohl Park,Manhattan,leonid kravchuk
Abe Lebewohl Park,Manhattan,jackie mason
Abe Lebewohl Park,Manhattan,joan rivers
Abe Lebewohl Park,Manhattan,abe lebewohl
Ahearn Park,Manhattan,john francis ahearn
Ahearn Park,Manhattan,charles evans hughes
Ahearn Park,Manhattan,john purroy mitchel
Ahearn Park,Manhattan,george mcclellan
Ahearn Park,Manhattan,rudolph w giuliani
Vincent F. Albano Jr. Playground,Manhattan,robert moses
Vincent F. Albano Jr. Playground,Manhattan,vincent f albano jr
Vincent F. Albano Jr. Playground,Manhattan,collins
Vincent F. Albano Jr. Playground,Manhattan,carol greitzer
Vincent F. Albano Jr. Playground,Manhattan,. paul friedberg
Vincent F. Albano Jr. Playground,Manhattan,straus
Vincent F. Albano Jr. Playground,Manhattan,rudolph w giuliani
Alice in Wonderland Monument,Manhattan,robert moses
Alice in Wonderland Monument,Manhattan,charles lutwidge dodgson
Alice in Wonderland Monument,Manhattan,fernando texidor
Alice in Wonderland Monument,Manhattan,georg john lober
Alice in Wonderland Monument,Manhattan,jose de creeft
Alice in Wonderland Monument,Manhattan,stuart little
Alice in Wonderland Monument,Manhattan,frederick g r roth
Alice in Wonderland Monument,Manhattan,margarita
Alice in Wonderland Monument,Manhattan,henry george liddell
Alice in Wonderland Monument,Manhattan,donna
Alice in Wonderland Monument,Manhattan,john tenniel
Alice in Wonderland Monument,Manhattan,alice liddell
Alice in Wonderland Monument,Manhattan,hans christian anderson
Alice in Wonderland Monument,Manhattan,lewis carroll
Alice in Wonderland Monument,Manhattan,hideo sasaki
Alice in Wonderland Monument,Manhattan,george delacorte
The Amiable Child Monument,Manhattan,lillian russell
The Amiable Child Monument,Manhattan,grant
The Amiable Child Monument,Manhattan,george pollock
The Amiable Child Monument,Manhattan,james j walker
The Amiable Child Monument,Manhattan,morgans
The Amiable Child Monument,Manhattan,. claire pollock
The Amiable Child Monument,Manhattan,cole porter
The Amiable Child Monument,Manhattan,george dewey
The Amiable Child Monument,Manhattan,the ' amiable child
The Amiable Child Monument,Manhattan,john duncan
The Amiable Child Monument,Manhattan,michael hogan
The Amiable Child Monument,Manhattan,king william iv
The Amiable Child Monument,Manhattan,"prince william , duke of clarence"
The Amiable Child Monument,Manhattan,joel post
The Amiable Child Monument,Manhattan,cornelia verplanck
The Amiable Child Monument,Manhattan,vanderbilts
The Amiable Child Monument,Manhattan,whitneys
The Amiable Child Monument,Manhattan,john massey rhind
"Asser Levy Recreation Center, Pool and Playground",Manhattan,simon baruch
"Asser Levy Recreation Center, Pool and Playground",Manhattan,asser levy
"Asser Levy Recreation Center, Pool and Playground",Manhattan,bernard baruch
"Asser Levy Recreation Center, Pool and Playground",Manhattan,peter stuyvesant
"Asser Levy Recreation Center, Pool and Playground",Manhattan,william martin aiken
"Asser Levy Recreation Center, Pool and Playground",Manhattan,arnold w brunner
Bennett Park,Manhattan,james gordon bennett
Bennett Park,Manhattan,george washington ’ s
Bennett Park,Manhattan,emilio barbosa
Bennett Park,Manhattan,charles r lamb
Bennett Park,Manhattan,james g bennett jr
Bleecker Playground,Manhattan,bleeckers
Bleecker Playground,Manhattan,edward i koch
Bleecker Playground,Manhattan,mary
Bleecker Playground,Manhattan,anthony bleecker ’ s
Bleecker Playground,Manhattan,tom duane
Bleecker Playground,Manhattan,anthony lispenard bleecker
Bleecker Playground,Manhattan,william cullen bryant
Bleecker Playground,Manhattan,chaim gross ’ s
Bleecker Playground,Manhattan,george vellonakis
Bleecker Playground,Manhattan,washington irving
Bowling Green,Manhattan,king george iii
Bowling Green,Manhattan,george bissell
Bowling Green,Manhattan,robert moses
Bowling Green,Manhattan,peter minuit
Bowling Green,Manhattan,john chambers
Bowling Green,Manhattan,abraham de peyster
Bowling Green,Manhattan,fiorello h laguardia
Bowling Green,Manhattan,arturo dimodica
Bowling Green,Manhattan,peter jay
Bowling Green,Manhattan,peter bayard
Bowling Green,Manhattan,george delacorte
Tony Dapolito Recreation Center,Manhattan,george mcaneny
Tony Dapolito Recreation Center,Manhattan,anthony v dapolito
Tony Dapolito Recreation Center,Manhattan,robert moses ’ s
Tony Dapolito Recreation Center,Manhattan,nicholas carman
Tony Dapolito Recreation Center,Manhattan,william l strong
Tony Dapolito Recreation Center,Manhattan,keith haring
Tony Dapolito Recreation Center,Manhattan,aymar embury ii
Poppenhusen Playground,Queens,henry barer
Poppenhusen Playground,Queens,charles goodyear
Poppenhusen Playground,Queens,caroline poppenhusen
Poppenhusen Playground,Queens,poppenhusens
Poppenhusen Playground,Queens,conrad poppenhusen
The Casino and Rumsey Playfield,Manhattan,gentleman '
The Casino and Rumsey Playfield,Manhattan,robert moses
The Casino and Rumsey Playfield,Manhattan,ethel merman
The Casino and Rumsey Playfield,Manhattan,eddie duchin
The Casino and Rumsey Playfield,Manhattan,little bo peep
The Casino and Rumsey Playfield,Manhattan,calvert vaux
The Casino and Rumsey Playfield,Manhattan,. roth
The Casino and Rumsey Playfield,Manhattan,humpty dumpty
The Casino and Rumsey Playfield,Manhattan,little jack horner
The Casino and Rumsey Playfield,Manhattan,jimmy walker
The Casino and Rumsey Playfield,Manhattan,mother goose
The Casino and Rumsey Playfield,Manhattan,frederick law olmsted
The Casino and Rumsey Playfield,Manhattan,josef urban
Clement Clarke Moore Park,Manhattan,clement clarke moore
Clement Clarke Moore Park,Manhattan,catherine
Clement Clarke Moore Park,Manhattan,thomas clarke
Joseph P. Addabbo Park,Queens,alfonso c stabile
Joseph P. Addabbo Park,Queens,edward i koch
Joseph P. Addabbo Park,Queens,walter ward
Joseph P. Addabbo Park,Queens,joseph addabbo
Columbus Park,Manhattan,christopher columbus
Columbus Park,Manhattan,walt whitman
Columbus Park,Manhattan,calvert vaux
Columbus Park,Manhattan,charles dickens
Columbus Park,Manhattan,jacob riis
Corporal John A. Seravalli Playground,Manhattan,robert moses
Corporal John A. Seravalli Playground,Manhattan,anthony dapolito
Corporal John A. Seravalli Playground,Manhattan,hulan e jack
Corporal John A. Seravalli Playground,Manhattan,john a seravalli
Dante Park,Manhattan,dante alighieri
Dante Park,Manhattan,philip johnson
Dante Park,Manhattan,giuseppe garibaldi
Dante Park,Manhattan,sonia
Dante Park,Manhattan,john a bunting
Dante Park,Manhattan,giovanni da verrazano
Dante Park,Manhattan,giuseppe verdi
Dante Park,Manhattan,beatrice
Dante Park,Manhattan,ettore ximenes
Dante Park,Manhattan,carlo barsotti
Dante Park,Manhattan,gedalio grinberg
Dante Park,Manhattan,christopher columbus
Doughboy Park,Queens,louis windmuller
Doughboy Park,Queens,burt johnson
Dr. Charles R. Drew Park,Queens,charles richard drew
Faber Park and Pool,Staten_Island,jenny faber
Faber Park and Pool,Staten_Island,george washington
Faber Park and Pool,Staten_Island,eberhard faber
Faber Park and Pool,Staten_Island,caspar faber
Faber Park and Pool,Staten_Island,charles
Faber Park and Pool,Staten_Island,emma griffith
Faber Park and Pool,Staten_Island,frederick h zurmuhlen jr
Frederick Cabbell Park,Queens,buck
Frederick Cabbell Park,Queens,edward i koch
Frederick Cabbell Park,Queens,oliver b lafreniere
Frederick Cabbell Park,Queens,hartmann
Frederick Cabbell Park,Queens,paul gonzalez
Frederick Cabbell Park,Queens,chick corea
Frederick Cabbell Park,Queens,frederick cabbell
Frederick Cabbell Park,Queens,shulman
Frederick Cabbell Park,Queens,fausner
Frederick Cabbell Park,Queens,juanita e watkins
John Golden Park,Queens,rube goldberg
John Golden Park,Queens,robert moses
John Golden Park,Queens,harry hershfield
John Golden Park,Queens,newbold morris
John Golden Park,Queens,bayside
John Golden Park,Queens,vincent sardi jr
John Golden Park,Queens,john golden
John Golden Park,Queens,tony dephillips
John Golden Park,Queens,margaret
John Golden Park,Queens,frederick o ’ neal
John Golden Park,Queens,wagner
John Golden Park,Queens,bernard f gimbel
Brig. Gen. Joseph T. Hart Park,Queens,john kelly
Brig. Gen. Joseph T. Hart Park,Queens,maurice fitzgerald
Brig. Gen. Joseph T. Hart Park,Queens,john doughty
Brig. Gen. Joseph T. Hart Park,Queens,john t clancy
Brig. Gen. Joseph T. Hart Park,Queens,joseph t hart
Brig. Gen. Joseph T. Hart Park,Queens,benjamin hitchcock
George U. Harvey Playground,Queens,matinecock
George U. Harvey Playground,Queens,maurice connolly
George U. Harvey Playground,Queens,harveys
George U. Harvey Playground,Queens,george upton harvey
Father Fagan Park,Manhattan,richard fagan
Father Fagan Park,Manhattan,james f young
Father Fagan Park,Manhattan,christopher j siedenburg
Father Fagan Park,Manhattan,louis vitale
Father Fagan Park,Manhattan,bonaventure pons
Father Fagan Park,Manhattan,john j drennan
Newtown Playground,Queens,gershom moore
Newtown Playground,Queens,peter stuyvesant
